Interlocut,Latitud,Longitud,Pedido,Real,T.Ruta,cluster
210373,-12.153311,-76.982797,12.0,12.0,R.Secundario,19
210373,-12.17055,-76.97501,385.0,385.0,R.Secundario,2
210373,-12.1394554,-76.9582688,6.2,6.2,R.Secundario,19
210373,-12.15398,-76.98284,33.0,33.0,R.Secundario,19
210373,-12.20163,-76.97568,17.6,17.6,R.Secundario,19
210373,-12.18609,-76.97668,42.56,42.56,R.Secundario,19
210373,-12.17663,-76.9751,2.0,2.0,R.Secundario,19
210373,-12.17832,-76.94681,4.8,4.8,R.Secundario,19
210374,-12.09114,-77.0734,31.0,31.0,R.Principal,20
210375,-12.13123,-77.03246,102.26,102.26,R.Principal,7
210375,-12.12472,-77.03094,10.0,10.0,R.Principal,13
210375,-12.1188225,-77.0413929,40.0,40.0,R.Principal,13
210375,-12.12966,-77.02613,0.9,0.9,R.Principal,13
210375,-12.11592,-77.04155,42.57,42.57,R.Principal,13
210375,-12.127005,-77.014324,23.0,23.0,R.Principal,13
210375,-12.113,-77.04131,79.0,79.0,R.Principal,7
210375,-12.13285,-77.02936,15.7,15.7,R.Principal,13
210375,-12.11655,-77.0474,26.64,26.64,R.Principal,13
210375,-12.13485,-77.02775,19.0,19.0,R.Principal,13
210375,-12.12227,-77.0324,103.16,103.16,R.Principal,7
210375,-12.12528,-77.03145,40.32,40.32,R.Principal,13
210375,-12.11763,-77.03877,24.35,24.35,R.Principal,13
210375,-12.12921,-77.03209,52.0,52.0,R.Principal,0
210375,-12.12979,-77.01771,11.0,11.0,R.Principal,13
210375,-12.1260953,-77.0335478,60.64,60.64,R.Principal,0
210375,-12.1199077,-77.0284269,11.0,11.0,R.Principal,13
210375,-12.1224979,-77.0316847,0.6,0.6,R.Principal,13
210375,-12.1104712,-77.0513036,28.449999999999996,28.449999999999996,R.Principal,13
210375,-12.1227383,-77.0291956,7.0,7.0,R.Principal,13
210375,-12.12058,-77.03582,1.2,1.2,R.Principal,13
210375,-12.12218,-77.02908,1.94,1.94,R.Principal,13
210375,-12.1168651,-77.029897,5.0,5.0,R.Principal,13
210375,-12.1174,-77.04407,23.639999999999997,23.639999999999997,R.Principal,13
210375,-12.12345,-77.02535,2.6,2.6,R.Principal,13
210375,-12.1262061,-77.0196845,2.14,2.14,R.Principal,13
210375,-12.1252878,-77.0234699,14.0,14.0,R.Principal,13
210375,-12.1198373,-77.0281681,5.0,5.0,R.Principal,13
210375,-12.1265171,-77.0300205,3.0,3.0,R.Principal,13
210375,-12.11917,-77.03531,48.0,0.0,R.Principal,13
210375,-12.11672,-77.02451,185.92000000000002,185.92000000000002,R.Principal,14
210375,-12.1054228,-77.0220078,7.2,7.2,R.Principal,13
210375,-12.10705,-77.02454,1.7999999999999998,1.7999999999999998,R.Principal,13
204561,-12.0485366,-77.1103532,82.9,82.10000000000001,R.Principal,7
204561,-12.060881,-77.1386887,54.04,54.04,R.Principal,0
204561,-12.061187,-77.138625,255.85099999999997,223.595,R.Principal,14
204561,-12.06124,-77.138656,11.774999999999999,11.774999999999999,R.Principal,15
204561,-12.0477899,-77.1099796,103.97500000000001,103.97500000000001,R.Principal,7
204561,-12.047757,-77.111457,80.055,80.055,R.Principal,7
204561,-12.0479486,-77.1099236,10.0,10.0,R.Principal,15
204561,-12.047824,-77.111857,36.2,36.2,R.Principal,0
204561,-12.0477022,-77.1112059,38.7,38.7,R.Principal,0
204561,-12.048077,-77.1100065,64.08000000000001,64.08000000000001,R.Principal,0
204561,-12.0477705,-77.1112827,102.92000000000002,102.92000000000002,R.Principal,7
204561,-12.0474741,-77.1113943,43.7,43.7,R.Principal,0
204561,-12.0609836,-77.1385616,12.384,12.384,R.Principal,15
204561,-12.0613882,-77.138416,2.0,2.0,R.Principal,15
204561,-12.0477632,-77.1114334,5.95,5.95,R.Principal,15
204561,-12.0489602,-77.1108359,24.0,24.0,R.Principal,15
204561,-12.0487608,-77.1103648,2.0,2.0,R.Principal,15
204621,-12.0104504,-77.0592916,42.0,22.8,R.Secundario,16
204621,-12.0104863,-77.0591474,12.0,12.0,R.Secundario,16
204621,-12.0102293,-77.0591792,30.0,30.0,R.Secundario,16
204621,-12.0103109,-77.0584461,2.0,2.0,R.Secundario,16
204621,-12.00451,-77.0715,21.6,21.6,R.Secundario,16
204621,-12.004859,-77.071503,58.575,58.575,R.Secundario,0
204621,-12.00446,-77.07151,9.0,9.0,R.Secundario,16
204621,-12.00513,-77.07211,3.3,3.3,R.Secundario,16
204621,-12.005,-77.07164,0.2,0.2,R.Secundario,16
204621,-11.981237,-77.079771,22.128,16.128,R.Secundario,16
204621,-11.98119,-77.07969,42.4,24.0,R.Secundario,16
204621,-11.9807041,-77.0789239,27.6,27.6,R.Secundario,16
204621,-11.9808244,-77.0799728,1.5,1.5,R.Secundario,16
204621,-12.004562,-77.0713923,24.474999999999998,24.474999999999998,R.Secundario,16
204621,-12.00464,-77.07187,32.375,32.375,R.Secundario,16
204621,-12.0043653,-77.0714418,25.2,25.2,R.Secundario,16
204621,-12.0045277,-77.0713928,37.305,37.305,R.Secundario,16
204621,-12.0044799,-77.0713264,1.5,1.5,R.Secundario,16
204621,-12.0047829,-77.071587,9.0,9.0,R.Secundario,16
204621,-12.0045111,-77.0715006,0.2,0.2,R.Secundario,16
210362,-11.96992,-77.09882,5.59,5.59,R.Principal,18
210362,-11.97329,-77.09004,4.875,4.875,R.Principal,18
210362,-11.96716,-77.10122,7.38,7.38,R.Principal,18
210362,-11.9683692,-77.1030985,2.38,2.38,R.Principal,18
210362,-11.96779813,-77.10237531,4.316,4.316,R.Principal,18
210362,-11.96358,-77.10192,2.96,2.96,R.Principal,18
210362,-11.97321,-77.09029,22.2,22.2,R.Principal,18
210362,-11.9668,-77.10995,14.699,14.699,R.Principal,18
210362,-11.96612,-77.10894,13.84,13.84,R.Principal,18
210362,-11.9724173,-77.094805,1.65,1.65,R.Principal,18
210362,-11.9672394,-77.1004438,2.528,2.528,R.Principal,18
210362,-11.967454,-77.1075222,3.6,3.6,R.Principal,18
210362,-11.9777248,-77.1001709,3.7600000000000002,3.7600000000000002,R.Principal,18
210362,-11.96621,-77.10906,1.78,1.78,R.Principal,18
210362,-11.9687241,-77.0968386,3.088,3.088,R.Principal,18
210362,-11.96831,-77.09741,15.919999999999998,15.919999999999998,R.Principal,18
210362,-11.97775,-77.09882,5.0,5.0,R.Principal,18
210362,-11.97741,-77.09346,22.29,22.29,R.Principal,18
210362,-11.9763643,-77.095051,4.2,4.2,R.Principal,18
210362,-11.973113,-77.091104,3.0,3.0,R.Principal,18
210362,-11.968215,-77.0981086,3.58,3.58,R.Principal,18
210362,-11.9708783,-77.093354,1.7200000000000002,1.7200000000000002,R.Principal,18
210362,-11.97452,-77.09681,6.0,6.0,R.Principal,18
210362,-11.9773404,-77.0999428,7.466,7.466,R.Principal,18
210362,-11.9721342,-77.0945223,9.36,9.36,R.Principal,18
204622,-12.0731037,-76.9527011,1.7999999999999998,1.7999999999999998,R.Secundario,19
204622,-12.08258,-76.92828,10.309999999999999,10.309999999999999,R.Secundario,19
204622,-12.1022471,-76.9365273,11.5,11.5,R.Secundario,19
204622,-12.06992,-76.95314,8.479999999999999,8.479999999999999,R.Secundario,19
204622,-12.0675851,-76.9580812,1.3199999999999998,1.3199999999999998,R.Secundario,19
204617,-12.1179261,-76.8731408,120.0,120.0,R.Secundario,7
204617,-12.1175747,-76.8731998,120.0,120.0,R.Secundario,7
